sku_id,nsku_id,sku_display_name,sku_upc_code,sku_ean_code,sku_brand,sku_manufacture_name,sku_manufacture_sku,product_id,nproduct_id,product_display_name,product_upc_code,product_ean_code,product_brand,product_manufacture_name,product_manufacture_sku,is_master,is_bundle
1,XXX,unknown,XXX,XXX,XXX,XXX,XXX,0,XXX,unknown,XXX,XXX,XXX,XXX,XXX,false,false
2,__GIFTCERTIFICATE__,GiftCertificate,unknown,unknown,unknown,unknown,unknown,0,__GIFTCERTIFICATE__,GiftCertificate,unknown,unknown,unknown,unknown,unknown,false,false
14260075,BUNDLE_TEST_EE,BUNDLE_TEST_EE,,,Lancôme,,,755596,BUNDLE_TEST_EE,BUNDLE_TEST_EE,,,Lancôme,,,false,false
8360095,ENGRAVING-Armani,ENGRAVING-Arm,,,GIO,,,350214,ENGRAVING-Armani,ENGRAVING-Arm,,,GIO,,,false,false
6930058,Bundle-GNF-RNG-MultiGlow,Bundle-GNF-RNG-MultiGlow,,Bundle-GNF-RNG-MultiGlow,Lancôme,,,282681,Bundle-GNF-RNG-MultiGlow,Bundle-GNF-RNG-MultiGlow,,Bundle-GNF-RNG-MultiGlow,Lancôme,,,false,false
9200047,GACSET015,Eyes to Kill Classico Mascara & SÌ Passione Eau de Parfum,,,GIO,,,473337,GACSET015,Eyes to Kill Classico Mascara & SÌ Passione Eau de Parfum,,,GIO,,,false,false
9052274,4056047015947,4056047015947,4056047015947,4056047015947,Lancôme,,,441068,4056047015947,4056047015947,4056047015947,4056047015947,Lancôme,,,false,false
31470,3605522041967,3605522041967,,3605522041967,GIO,,,18476,GL-0002-GAC,Emporio Armani Because It's You She 1.2 ml,,,GIO,,,true,false
9052275,4056047015954,4056047015954,4056047015954,4056047015954,Lancôme,,,441069,4056047015954,4056047015954,4056047015954,4056047015954,Lancôme,,,false,false
3260073,3614272865259,3614272865259,,3614272865259,GIO,,,166065,GB-00218-arm-1,Lip Maestro Liquid Lip Color,,,GIO,,,true,false
10002,3605521651167,3605521651167,,,,,,744766,3605521651167,3605521651167,,,,,,false,false
10006,3605521651587,3605521651587,,,,,,744767,3605521651587,3605521651587,,,,,,false,false
10013,3605522074262,3605522074262,,,,,,11,MMM10,MMM10,,,Maison Margiela,,,true,false
10014,3614270562099,3614270562099,,,,,,12,MMM12,MMM12,,,Maison Margiela,,,true,false
10016,3614270562150,3614270562150,,,,,,14,MMM14,MMM14,,,Martin Margiela,,,true,false
10017,3605522098602,3605522098602,,,,,,15,3605522098602,3605522098602,,,,,,false,false
10018,3614271313317,3614271313317,,,,,,16,3614271313317,3614271313317,,,,,,false,false
10019,3614271313324,3614271313324,,,,,,17,3614271313324,3614271313324,,,,,,false,false
10020,3614271313485,3614271313485,,,,,,18,3614271313485,3614271313485,,,,,,false,false
10021,3614271314390,3614271314390,,,,,,19,3614271314390,3614271314390,,,,,,false,false
10003,3605521932105,3605521932105,,,,,,744777,3605521932105,3605521932105,,,,,,false,false
10008,3605521932464,3605521932464,,,,,,744778,3605521932464,3605521932464,,,,,,false,false
11730011,3605972828620,3605972828620,,3605972828620,,,,687975,ud1254,Stay Naked Correcting Concealer,,,UD,,,true,false
11730012,3605972828644,3605972828644,,3605972828644,,,,687975,ud1254,Stay Naked Correcting Concealer,,,UD,,,true,false
10026,3360373704330,3360373704330,,,,,,22,PAL04,PAL04,,,Paloma Picasso,,,true,false
10027,3360373007905,3360373007905,,,,,,23,PAL05,PAL05,,,Paloma Picasso,,,true,false
10001,3605522074569,3605522074569,,,,,,744779,3605522074569,3605522074569,,,,,,false,false
10015,3614270562112,3614270562112,,,,,,744822,3614270562112,3614270562112,,,,,,false,false
10035,3360372009900,3360372009900,,,,,,28,GUY06,GUY06,,,Guy Laroche,,,true,false
10037,3360372722458,3360372722458,,,Guy Laroche,,,30,GUY08,GUY08,,,Guy Laroche,,,true,false
10038,3360372050827,3360372050827,,,,,,31,3360372050827,3360372050827,,,,,,false,false
10039,3605521872173,3605521872173,,,,,,32,3605521872173,3605521872173,,,,,,false,false
10040,3605522079830,3605522079830,,,,,,33,3605522079830,3605522079830,,,,,,false,false
10041,3614271429872,3614271429872,,,,,,34,3614271429872,3614271429872,,,,,,false,false
10042,3614271429889,3614271429889,,,,,,35,3614271429889,3614271429889,,,,,,false,false
10043,3614271429902,3614271429902,,,,,,36,3614271429902,3614271429902,,,,,,false,false
10044,3614271563408,3614271563408,,,,,,37,3614271563408,3614271563408,,,,,,false,false
10045,3614271664440,3614271664440,,,,,,38,3614271664440,3614271664440,,,,,,false,false
10046,3614271664464,3614271664464,,,,,,39,3614271664464,3614271664464,,,,,,false,false
10047,3614271664488,3614271664488,,,,,,40,3614271664488,3614271664488,,,,,,false,false
10007,3605521652003,3605521652003,,3605521652003,Maison Margiela,,,7,MMM03,MMM03,,,Maison Margiela,,,true,false
10004,3605521932280,3605521932280,,3605521932280,Maison Martin Margiela,,,4,MMM06,MMM06,,,Maison Margiela,,,true,false
10009,3605520945632,3605520945632,,3605520945632,Maison Martin Margiela,,,9,MMM07,MMM07,,,Maison Margiela,,,true,false
10010,3605520945571,3605520945571,,3605520945571,Maison Margiela,,,9,MMM07,MMM07,,,Maison Margiela,,,true,false
10022,3360370600192,3360370600192,,3360370600192,Paloma Picasso,,,20,PAL02,PAL02,,,Paloma Picasso,,,true,false
10023,3360370600062,3360370600062,,3360370600062,Paloma Picasso,,,20,PAL02,PAL02,,,Paloma Picasso,,,true,false
10024,3360373054725,3360373054725,,3360373054725,Paloma Picasso,,,21,PAL03,PAL03,,,Paloma Picasso,,,true,false
10025,3360373054749,3360373054749,,3360373054749,Paloma Picasso,,,21,PAL03,PAL03,,,Paloma Picasso,,,true,false
10048,3614271664693,3614271664693,,,,,,41,3614271664693,3614271664693,,,,,,false,false
10049,3614271218551,3614271218551,,3614271218551,,,,42,3614271218551,3614271218551,,3614271218551,,,,false,false
10050,3614270319686,3614270319686,,,,,,43,CAC27,CAC27,,,Cacharel,,,true,false
10051,3614270840388,3614270840388,,,,,,44,CAC28,CAC28,,,Cacharel,,,true,false
10052,3614270801563,3614270801563,,,,,,44,CAC28,CAC28,,,Cacharel,,,true,false
10053,3614271237217,3614271237217,,,,,,45,CAC32,CAC32,,,Cacharel,,,true,false
9052276,4056047015961,4056047015961,4056047015961,4056047015961,Lancôme,,,441070,4056047015961,4056047015961,4056047015961,4056047015961,Lancôme,,,false,false
9052277,4056047015978,4056047015978,4056047015978,4056047015978,Lancôme,,,441071,4056047015978,4056047015978,4056047015978,4056047015978,Lancôme,,,false,false
9052278,4056047015985,4056047015985,4056047015985,4056047015985,Lancôme,,,441072,4056047015985,4056047015985,4056047015985,4056047015985,Lancôme,,,false,false
9052279,4056047016005,4056047016005,4056047016005,4056047016005,Lancôme,,,441073,4056047016005,4056047016005,4056047016005,4056047016005,Lancôme,,,false,false
9052280,4056047016012,4056047016012,4056047016012,4056047016012,Lancôme,,,441074,4056047016012,4056047016012,4056047016012,4056047016012,Lancôme,,,false,false
9052281,4056047016029,4056047016029,4056047016029,4056047016029,Lancôme,,,441075,4056047016029,4056047016029,4056047016029,4056047016029,Lancôme,,,false,false
9052282,4056047016036,4056047016036,4056047016036,4056047016036,Lancôme,,,441076,4056047016036,4056047016036,4056047016036,4056047016036,Lancôme,,,false,false
6930056,Bundle-GNF-RNG-MultiLift,Bundle-GNF-RNG-MultiLift,,Bundle-GNF-RNG-MultiLift,Lancôme,,,282679,Bundle-GNF-RNG-MultiLift,Bundle-GNF-RNG-MultiLift,,Bundle-GNF-RNG-MultiLift,Lancôme,,,false,false
10090001,00001-DEC,00001-DEC,,,,,,560401,00001-DEC,00001-DEC,,,,,,false,false
10067,3360370512044,3360370512044,,,,,,690392,3360370512044,3360370512044,,,,,,false,false
10065,3614271219022,3614271219022,,,,,,52,CAC29,CAC29,,,Cacharel,,,true,false
10066,3614271237200,3614271237200,,,,,,53,CAC30,CAC30,,,Cacharel,,,true,false
12030031,30153714,Cristal Serum 5ml,30153714,30153714,,,,690922,CA-005-SA,CA-005-SA,,,,,,true,false
12030026,30151123,Or Cream 5ml,30151123,30151123,,,,690923,CA-006-SA,OR CREAM J5ML,,,,,,true,false
12030017,30146006,Or Serum 5ml,30146006,30146006,,,,690924,CA-007-SA,CA-007-SA,,,,,,true,false
10057,3360373000074,3360373000074,,,,,,690393,3360373000074,3360373000074,,,,,,false,false
10058,3360373000081,3360373000081,,,,,,690394,3360373000081,3360373000081,,,,,,false,false
10086,3360373001767,3360373001767,,,,,,690395,3360373001767,3360373001767,,,,,,false,false
10087,3360373001774,3360373001774,,,,,,690396,3360373001774,3360373001774,,,,,,false,false
10079,3360373016358,3360373016358,,,,,,690399,3360373016358,3360373016358,,,,,,false,false
10077,3605521869869,3605521869869,,3605521869869,Cacharel,,,419311,3605521869869,3605521869869,,3605521869869,Cacharel,,,false,false
12000005,30153677,Or Serum 10ml,30153677,30153677,,,,690928,CA-011-SA,CA-011-SA,,,,,,true,false
12310003,FFUKV3600542183857,Organic Lavandin Glow Facial Oil,,3600542183857,Garnier,,,696803,FFUKMMPC00257,Organic Lavandin Glow Facial Oil,,,Garnier,,,true,false
12310004,FFUKV3600542258173,Moisture Bomb Night-Time Deep Sea Water Acid Sheet Mask  ,,3600542258173,Garnier,,,696804,FFUKMMPC01463,Moisture Bomb Night-Time Deep Sea Water Acid Sheet Mask  ,,,Garnier,,,true,false
12030030,30153691,Lotion 30ml,30153691,30153691,,,,690930,CA-013-SA,CA-013-SA,,,,,,true,false
9190502,3614273495936,3614273495936,3614273495936,3614273495936,,,,686133,CA001CM,CRISTAL MORPHOLOGIC - SERUM,,,Carita,,,true,false
10094,3360373048861,3360373048861,,,,,,690400,3360373048861,3360373048861,,,,,,false,false
10084,3614270319679,3614270319679,,,,,,62,CAC26,CAC26,,,Cacharel,,,true,false
10085,3360373047079,3360373047079,,,,,,63,CAC22,CAC22,,,Cacharel,,,true,false
13586339,3605530668828,3605530668828,3605530668828,3605530668828,Lancôme,,,723558,3605530668828,3605530668828,3605530668828,3605530668828,Lancôme,,,false,false
13586340,3605530668989,3605530668989,3605530668989,3605530668989,Lancôme,,,723559,3605530668989,3605530668989,3605530668989,3605530668989,Lancôme,,,false,false
10088,3360373068531,3360373068531,,,,,,65,CAC20,CAC20,,,Cacharel,,,true,false
10089,3360373068401,3360373068401,,,,,,65,CAC20,CAC20,,,Cacharel,,,true,false
10095,3360373048878,3360373048878,,,,,,690401,3360373048878,3360373048878,,,,,,false,false
10068,3360374507206,3360374507206,,,,,,690405,3360374507206,3360374507206,,,,,,false,false
10092,3360373016372,3360373016372,,,,,,67,CAC18,CAC18,,,Cacharel,,,true,false
10093,3614271268808,3614271268808,,,,,,68,CAC33,CAC33,,,Cacharel,,,true,false
10096,3614270503696,3614270503696,,,,,,70,CAC31,CAC31,,,Cacharel,,,true,false
10097,3614271498311,3614271498311,,,,,,71,3614271498311,3614271498311,,,,,,false,false
10098,3614270319839,3614270319839,,,,,,72,CAC23,CAC23,,,Cacharel,,,true,false
10075,3360373065035,3360373065035,,3360373065035,Cacharel,,,57,CAC05,CAC05,,,Cacharel,,,true,false
10076,3605521869746,3605521869746,,3605521869746,Cacharel,,,58,CAC07,CAC07,,,Cacharel,,,true,false
10099,3614271223128,3614271223128,,,,,,73,CAC24,CAC24,,,Cacharel,,,true,false
10100,3360373065059,3360373065059,,,,,,74,CAC25,CAC25,,,Cacharel,,,true,false
10101,3605521660749,3605521660749,,,Cacharel,,,75,CAC34,CAC34,,,Cacharel,,,true,false
10102,3614271606723,3614271606723,,,,,,76,3614271606723,3614271606723,,,,,,false,false
10103,3605521805096,3605521805096,,,,,,77,3605521805096,3605521805096,,,,,,false,false
10104,3614270361579,3614270361579,,,,,,78,3614270361579,3614270361579,,,,,,false,false
10105,3614270361586,3614270361586,,,,,,79,3614270361586,3614270361586,,,,,,false,false
10106,3614271498052,3614271498052,,,,,,80,3614271498052,3614271498052,,,,,,false,false
10107,3614271498335,3614271498335,,,,,,81,3614271498335,3614271498335,,,,,,false,false
10108,3614271645807,3614271645807,,,,,,82,3614271645807,3614271645807,,,,,,false,false
10109,3614271645845,3614271645845,,,,,,83,3614271645845,3614271645845,,,,,,false,false
10110,3614271645869,3614271645869,,,,,,84,3614271645869,3614271645869,,,,,,false,false
12320001,routineSetIDbeauty-kit,Routine Set ID: Beauty Kit,,,,,,696901,routineSetIDbeauty-kit,Routine Set ID: Beauty Kit,,,,,,false,false
12030060,3614273420112,3614273420112,3614273420112,3614273420112,,,,695724,CA001MN,MOUSSE NACRÉE,,,,,,true,false
10136,3605520282768,3605520282768,,,,,,744758,3605520282768,3605520282768,,,,,,false,false
10127,3605521515346,3605521515346,,,,,,744764,3605521515346,3605521515346,,,,,,false,false
10130,3605522085169,3605522085169,,,,,,744780,3605522085169,3605522085169,,,,,,false,false
10144,3614271421104,3614271421104,,,,,,744832,3614271421104,3614271421104,,,,,,false,false
10143,3614271421111,3614271421111,,,,,,744833,3614271421111,3614271421111,,,,,,false,false
14010062,03614273516280,03614273516280,03614273516280,03614273516280,,,,749299,CA006OR,OR REJUVENIC - NIGHT BALM,,,,,,true,false
12000106,3614273846172,Gift Box,3614273846172,3614273846172,,,,686152,CA1001,CA1001,,,,,,true,false
8921044,FFV43600531544652,FFV43600531544652,,,,,,413985,FFV43600531544652,FFV43600531544652,,,,,,false,false
10128,3605521820891,3605521820891,,,,,,419309,3605521820891,3605521820891,,,,,,false,false
9650123,UK-00085KIE,UK-00085KIE,,,,,,521507,UK-00085KIE,UK-00085KIE,,,,,,false,false
9650124,UK-00086KIE,UK-00086KIE,,,,,,521508,UK-00086KIE,UK-00086KIE,,,,,,false,false
9650125,UK-00087KIE,UK-00087KIE,,,,,,521509,UK-00087KIE,UK-00087KIE,,,,,,false,false
9650126,UK-00088KIE,UK-00088KIE,,,,,,521510,UK-00088KIE,UK-00088KIE,,,,,,false,false
9650127,UK-00089KIE,UK-00089KIE,,,,,,521511,UK-00089KIE,UK-00089KIE,,,,,,false,false
9650128,MDC3337875787192,MDC3337875787192,,3337875787192,,,,521574,VIC_46472,ECO-RECHARGE SHAMPOOING ANTIPELLICULAIRE DS - CHEVEUX NORMAUX À GRAS,,3337875787192,VICHY,,,true,false
9650129,MDC3337875828277,MDC3337875828277,,3337875828277,,,,521575,VIC_46473,Eco-recharge Shampooing stimulant anti-chute Energy+,,3337875828277,VICHY,,,true,false
9650130,MDC3433425412382,MDC3433425412382,,3433425412382,,,,521576,VIC_46493,Coffret LIFTACTIV COLLAGEN SPECIALIST ,,3433425412382,VICHY,,,true,false
9650131,MDC3433425408491,MDC3433425408491,,3433425408491,,,,521577,VIC_46494,Coffret LIFTACTIV B3 SERUM Protocole Anti-Taches &amp; Éclat,,3433425408491,VICHY,,,true,false
10138,3614271312952,3614271312952,,,,,,103,VKR22,VKR22,,,Viktor & Rolf,,,true,false
10139,3614270323508,3614270323508,,,,,,104,VKR19,VKR19,,,Viktor & Rolf,,,true,false
10140,3614271223050,3614271223050,,,,,,105,VKR18,VKR18,,,Viktor & Rolf,,,true,false
10141,3614271300386,3614271300386,,,,,,106,VKR21,VKR21,,,Viktor & Rolf,,,true,false
10142,3605521991324,3605521991324,,,,,,107,VKR20,VKR20,,,Viktor & Rolf,,,true,false
10145,3614270659652,3614270659652,,,Viktor&Rolf,,,109,VKR23,VKR23,,,Viktor & Rolf,,,true,false
10146,3614270283505,3614270283505,,,,,,110,3614270283505,3614270283505,,,,,,false,false
10148,3614271533968,3614271533968,,,,,,112,3614271533968,3614271533968,,,,,,false,false
10149,3605520387722,3605520387722,,,,,,113,3605520387722,3605520387722,,,,,,false,false
10121,3605521880208,3605521880208,,3605521880208,Viktor & Rolf,,,91,VKR01,VKR01,,,Viktor & Rolf,,,true,false
10117,3360375002755,3360375002755,,3360375002755,Viktor & Rolf,,,87,VKR06,VKR06,,,Viktor & Rolf,,,true,false
10125,3360374000301,3360374000301,,3360374000301,Viktor & Rolf,,,95,VKR07,VKR07,,,Viktor & Rolf,,,true,false
10118,3360374000110,3360374000110,,3360374000110,Viktor & Rolf,,,88,VKR08,VKR08,,,Viktor & Rolf,,,true,false
10129,3605521515209,3605521515209,,3605521515209,Viktor & Rolf,,,97,VKR10,VKR10,,,Viktor & Rolf,,,true,false
10119,3605521515483,3605521515483,,3605521515483,Viktor & Rolf,,,89,VKR11,VKR11,,,Viktor & Rolf,,,true,false
10131,3605522085169-1,3605522085169-1,,,Viktor & Rolf,,,98,VKR12,VKR12,,,Viktor & Rolf,,,true,false
10133,3605521959041,3605521959041,,3605521959041,Viktor & Rolf,,,100,VKR16,VKR16,,,Viktor & Rolf,,,true,false
10134,3605521959041-1,3605521959041-1,,,Viktor & Rolf,,,100,VKR16,VKR16,,,Viktor & Rolf,,,true,false
10137,3605520282775,3605520282775,,3605520282775,Viktor & Rolf,,,102,VKR17,VKR17,,,Viktor & Rolf,,,true,false
10150,3605520983979,3605520983979,,,,,,114,3605520983979,3605520983979,,,,,,false,false
10151,3605521480477,3605521480477,,,,,,115,3605521480477,3605521480477,,,,,,false,false
10152,3605521820686,3605521820686,,,,,,116,3605521820686,3605521820686,,,,,,false,false
10153,3614270659720,3614270659720,,,,,,117,3614270659720,3614270659720,,,,,,false,false
10154,3614270995194,3614270995194,,,,,,118,3614270995194,3614270995194,,,,,,false,false
10155,3614271312945,3614271312945,,,,,,119,3614271312945,3614271312945,,,,,,false,false
10156,3614271360427,3614271360427,,,,,,120,3614271360427,3614271360427,,,,,,false,false
10157,3614271420763,3614271420763,,,,,,121,3614271420763,3614271420763,,,,,,false,false
10158,3614271421395,3614271421395,,,,,,122,3614271421395,3614271421395,,,,,,false,false
10159,3614271533821,3614271533821,,,,,,123,3614271533821,3614271533821,,,,,,false,false
10160,3614271533845,3614271533845,,,,,,124,3614271533845,3614271533845,,,,,,false,false
10161,3614271533852,3614271533852,,,,,,125,3614271533852,3614271533852,,,,,,false,false
10162,3614271533951,3614271533951,,,,,,126,3614271533951,3614271533951,,,,,,false,false
10163,3614271536037,3614271536037,,,,,,127,3614271536037,3614271536037,,,,,,false,false
10164,3614271421494,3614271421494,,,,,,128,3614271421494,3614271421494,,,,,,false,false
10165,3614271421500,3614271421500,,,,,,129,3614271421500,3614271421500,,,,,,false,false
10166,3614271645753,3614271645753,,,,,,130,3614271645753,3614271645753,,,,,,false,false
9052283,4056047016043,4056047016043,4056047016043,4056047016043,Lancôme,,,441077,4056047016043,4056047016043,4056047016043,4056047016043,Lancôme,,,false,false
9670017,3600524053543,3600524053543,,3600524053543,,,,522784,OAP7213,Color Riche Rouge à Lèvres Satin,,,color_riche_le_rouge_a_levres,,,true,false
10090002,00002-DEC,00002-DEC,,,,,,560402,00002-DEC,00002-DEC,,,,,,false,false
10090003,00003-DEC,00003-DEC,,,,,,560403,00003-DEC,00003-DEC,,,,,,false,false
10090004,00004-DEC,00004-DEC,,,,,,560404,00004-DEC,00004-DEC,,,,,,false,false
10090005,00005-DEC,00005-DEC,,,,,,560405,00005-DEC,00005-DEC,,,,,,false,false
10090006,00006-DEC,00006-DEC,,,,,,560406,00006-DEC,00006-DEC,,,,,,false,false
10193,box-biotherm-homme,box-biotherm-homme,,,Biotherm Homme,,,157,box-biotherm-homme,box-biotherm-homme,,,Biotherm Homme,,,false,false
10194,box-lancome-1,box-lancome-1,,,,,,158,box-lancome,box-lancome,,,LANCÔME,,,true,false
10198,CustomBox15,CustomBox15,,3605061030736,,,,162,CustomBox15,CustomBox15,,3605061030736,,,,false,false
10187,CustomBox16,CustomBox16,,3605061030736,,,,151,CustomBox16,CustomBox16,,3605061030736,,,,false,false
10199,CustomBox17,CustomBox17,,3605061030736,,,,163,CustomBox17,CustomBox17,,3605061030736,,,,false,false
10188,CustomBox18,CustomBox18,,3605061030736,,,,152,CustomBox18,CustomBox18,,3605061030736,,,,false,false
10200,CustomBox19,CustomBox19,,3605061030736,,,,164,CustomBox19,CustomBox19,,3605061030736,,,,false,false
10171,CustomBox7,CustomBox7,,3605061030736,,,,135,CustomBox7,CustomBox7,,3605061030736,,,,false,false
10172,CustomBox9,CustomBox9,,3605061030736,,,,136,CustomBox9,CustomBox9,,3605061030736,,,,false,false
10173,Envelope1,Envelope1,,3605061086528,,,,137,Envelope1,Envelope1,,3605061086528,,,,false,false
10176,Envelope10,Envelope10,,3605061086528,,,,140,Envelope10,Envelope10,,3605061086528,,,,false,false
10177,Envelope12,Envelope12,,3605061086528,,,,141,Envelope12,Envelope12,,3605061086528,,,,false,false
10178,Envelope14,Envelope14,,3605061086528,,,,142,Envelope14,Envelope14,,3605061086528,,,,false,false
10179,Envelope16,Envelope16,,3605061086528,,,,143,Envelope16,Envelope16,,3605061086528,,,,false,false
10180,Envelope18,Envelope18,,3605061086528,,,,144,Envelope18,Envelope18,,3605061086528,,,,false,false
10181,Envelope3,Envelope3,,3605061086528,,,,145,Envelope3,Envelope3,,3605061086528,,,,false,false
10182,Envelope5,Envelope5,,3605061086528,,,,146,Envelope5,Envelope5,,3605061086528,,,,false,false
10183,Envelope7,Envelope7,,3605061086528,,,,147,Envelope7,Envelope7,,3605061086528,,,,false,false
10184,Envelope9,Envelope9,,3605061086528,,,,148,Envelope9,Envelope9,,3605061086528,,,,false,false
10190,RMB-Armani-ProductSet,RMB-Armani-ProductSet,,,,,,154,RMB-Armani-ProductSet,RMB-Armani-ProductSet,,,,,,false,false
10192,RMB-Cocoon-ProductSet,RMB-Cocoon-ProductSet,,,,,,156,RMB-Cocoon-ProductSet,RMB-Cocoon-ProductSet,,,,,,false,false
10189,RMB-Kiehls-ProductSet,RMB-Kiehls-ProductSet,,,,,,153,RMB-Kiehls-ProductSet,RMB-Kiehls-ProductSet,,,,,,false,false
10167,RMB-Noel-Cadeau-Femme-ProductSet,RMB-Noel-Cadeau-Femme-ProductSet,,,,,,131,RMB-Noel-Cadeau-Femme-ProductSet,RMB-Noel-Cadeau-Femme-ProductSet,,,,,,false,false
10191,RMB_BoxProduct_Cocoon,RMB_BoxProduct_Cocoon,,,,,,155,RMB_BoxProduct_Cocoon,RMB_BoxProduct_Cocoon,,,,,,false,false
10168,RMB_BoxProduct_Noel_Cadeau_Femme,RMB_BoxProduct_Noel_Cadeau_Femme,,,,,,132,RMB_BoxProduct_Noel_Cadeau_Femme,RMB_BoxProduct_Noel_Cadeau_Femme,,,,,,false,false
10195,RMB_Designer_Box_ProductSet,RMB_Designer_Box_ProductSet,,,,,,159,RMB_Designer_Box_ProductSet,RMB_Designer_Box_ProductSet,,,,,,false,false
14422045,FFUKV3600531502430,FFUKV3600531502430,,,,,,759410,FFUKV3600531502430,FFUKV3600531502430,,,,,,false,false
10090007,00007-DEC,00007-DEC,,,,,,560407,00007-DEC,00007-DEC,,,,,,false,false
10090008,00008-DEC,00008-DEC,,,,,,560408,00008-DEC,00008-DEC,,,,,,false,false
10090009,00009-DEC,00009-DEC,,,,,,560409,00009-DEC,00009-DEC,,,,,,false,false
10219,RMB-Noel-ProductSet,RMB-Noel-ProductSet,,,,,,183,RMB-Noel-ProductSet,RMB-Noel-ProductSet,,,,,,false,false
10224,3605061030736,3605061030736,,,,,,188,3605061030736,3605061030736,,,,,,false,false
10225,3605061014330,3605061014330,,,,,,189,3605061014330,3605061014330,,,,,,false,false
10231,box-cocoon,box-cocoon,,,,,,195,box-cocoon,box-cocoon,,,,,,false,false
10232,RMB-Lancome-ProductSett,RMB-Lancome-ProductSett,,,,,,196,RMB-Lancome-ProductSett,RMB-Lancome-ProductSett,,,,,,false,false
10234,box-kiehls,box-kiehls,,,Kiehl’s,,,198,box-kiehls,box-kiehls,,,Kiehl’s,,,false,false
10240,RMB-ProductSet,RMB-ProductSet,,,,,,204,RMB-ProductSet,RMB-ProductSet,,,,,,false,false
10241,RMB-Your-New-Box,RMB-Your-New-Box,,,,,,205,RMB-Your-New-Box,RMB-Your-New-Box,,,,,,false,false
10242,RMB-New-box,RMB-New-box,,,,,,206,RMB-New-box,RMB-New-box,,,,,,false,false
10244,3605061039722,3605061039722,,,,,,208,3605061039722,3605061039722,,,,,,false,false
10245,box-armani,box-armani,,3605061062218,Giorgio Armani,,,209,box-armani,box-armani,,3605061062218,Giorgio Armani,,,false,false
10246,box-biotherm,box-biotherm,,,Biotherm,,,210,box-biotherm,box-biotherm,,,Biotherm,,,false,false
10396,3605970667191,3605970667191,,,,,,330,CL1603,CL1603,,,,,,true,false
10204,CustomBox6,CustomBox6,,3605061030736,,,,168,CustomBox6,CustomBox6,,3605061030736,,,,false,false
10205,CustomBox8,CustomBox8,,3605061030736,,,,169,CustomBox8,CustomBox8,,3605061030736,,,,false,false
10206,Envelope11,Envelope11,,3605061086528,,,,170,Envelope11,Envelope11,,3605061086528,,,,false,false
10207,Envelope13,Envelope13,,3605061086528,,,,171,Envelope13,Envelope13,,3605061086528,,,,false,false
10208,Envelope15,Envelope15,,3605061086528,,,,172,Envelope15,Envelope15,,3605061086528,,,,false,false
10211,Envelope2,Envelope2,,3605061086528,,,,175,Envelope2,Envelope2,,3605061086528,,,,false,false
10213,Envelope4,Envelope4,,3605061086528,,,,177,Envelope4,Envelope4,,3605061086528,,,,false,false
10214,Envelope6,Envelope6,,3605061086528,,,,178,Envelope6,Envelope6,,3605061086528,,,,false,false
10215,Envelope8,Envelope8,,3605061086528,,,,179,Envelope8,Envelope8,,3605061086528,,,,false,false
10236,RMB-Biotherm-ProductSet,RMB-Biotherm-ProductSet,,,,,,200,RMB-Biotherm-ProductSet,RMB-Biotherm-ProductSet,,,,,,false,false
10237,RMB-BiothermHomme-ProductSet,RMB-BiothermHomme-ProductSet,,,,,,201,RMB-BiothermHomme-ProductSet,RMB-BiothermHomme-ProductSet,,,,,,false,false
10247,RMB-Fete-des-mamans-ProductSet,RMB-Fete-des-mamans-ProductSet,,,,,,211,RMB-Fete-des-mamans-ProductSet,RMB-Fete-des-mamans-ProductSet,,,,,,false,false
10223,RMB-Fete-des-papas-ProductSet,RMB-Fete-des-papas-ProductSet,,,,,,187,RMB-Fete-des-papas-ProductSet,RMB-Fete-des-papas-ProductSet,,,,,,false,false
10216,RMB-Lancome-ProductSet,RMB-Lancome-ProductSet,,,,,,180,RMB-Lancome-ProductSet,RMB-Lancome-ProductSet,,,,,,false,false
10226,RMB-Lancome-soin-ProductSet,RMB-Lancome-soin-ProductSet,,,,,,190,RMB-Lancome-soin-ProductSet,RMB-Lancome-soin-ProductSet,,,,,,false,false
10233,RMB-SaintValentin-ProductSet,RMB-SaintValentin-ProductSet,,,,,,197,RMB-SaintValentin-ProductSet,RMB-SaintValentin-ProductSet,,,,,,false,false
10239,RMB_BoxProduct_Armani,RMB_BoxProduct_Armani,,,,,,203,RMB_BoxProduct_Armani,RMB_BoxProduct_Armani,,,,,,false,false
10222,RMB_BoxProduct_Biotherm,RMB_BoxProduct_Biotherm,,,,,,186,RMB_BoxProduct_Biotherm,RMB_BoxProduct_Biotherm,,,,,,false,false
10217,RMB_BoxProduct_BiothermHomme,RMB_BoxProduct_BiothermHomme,,,,,,181,RMB_BoxProduct_BiothermHomme,RMB_BoxProduct_BiothermHomme,,,,,,false,false
10221,RMB_BoxProduct_DesignerBox,RMB_BoxProduct_DesignerBox,,,,,,185,RMB_BoxProduct_DesignerBox,RMB_BoxProduct_DesignerBox,,,,,,false,false
10243,RMB_BoxProduct_Giorgio_Armani,RMB_BoxProduct_Giorgio_Armani,,3605061062218,,,,207,RMB_BoxProduct_Giorgio_Armani,RMB_BoxProduct_Giorgio_Armani,,3605061062218,,,,false,false
10235,RMB_BoxProduct_Kiehls,RMB_BoxProduct_Kiehls,,,,,,199,RMB_BoxProduct_Kiehls,RMB_BoxProduct_Kiehls,,,,,,false,false
